[train: 1, 800 / 1875] FPS: 39.5 (41.3)  ,  DataTime: 0.037 (0.042)  ,  ForwardTime: 0.730  ,  TotalTime: 0.810  ,  Loss/total: 4.46610  ,  Loss/giou: 0.45707  ,  Loss/l1: 0.06939  ,  Loss/location: 3.20504  ,  IoU: 0.59794
[train: 1, 850 / 1875] FPS: 39.6 (41.6)  ,  DataTime: 0.036 (0.043)  ,  ForwardTime: 0.730  ,  TotalTime: 0.808  ,  Loss/total: 4.27316  ,  Loss/giou: 0.44686  ,  Loss/l1: 0.06690  ,  Loss/location: 3.04495  ,  IoU: 0.60619
[train: 1, 900 / 1875] FPS: 39.7 (41.3)  ,  DataTime: 0.034 (0.043)  ,  ForwardTime: 0.729  ,  TotalTime: 0.806  ,  Loss/total: 4.10013  ,  Loss/giou: 0.43749  ,  Loss/l1: 0.06458  ,  Loss/location: 2.90225  ,  IoU: 0.61367
[train: 1, 950 / 1875] FPS: 39.8 (40.6)  ,  DataTime: 0.033 (0.043)  ,  ForwardTime: 0.729  ,  TotalTime: 0.804  ,  Loss/total: 3.94533  ,  Loss/giou: 0.42916  ,  Loss/l1: 0.06254  ,  Loss/location: 2.77431  ,  IoU: 0.62034
[train: 1, 1000 / 1875] FPS: 39.9 (41.4)  ,  DataTime: 0.032 (0.043)  ,  ForwardTime: 0.728  ,  TotalTime: 0.803  ,  Loss/total: 3.80742  ,  Loss/giou: 0.42202  ,  Loss/l1: 0.06085  ,  Loss/location: 2.65916  ,  IoU: 0.62621
[train: 1, 1050 / 1875] FPS: 39.9 (41.2)  ,  DataTime: 0.031 (0.043)  ,  ForwardTime: 0.728  ,  TotalTime: 0.801  ,  Loss/total: 3.67938  ,  Loss/giou: 0.41481  ,  Loss/l1: 0.05910  ,  Loss/location: 2.55428  ,  IoU: 0.63193
[train: 1, 1100 / 1875] FPS: 40.0 (40.7)  ,  DataTime: 0.030 (0.043)  ,  ForwardTime: 0.728  ,  TotalTime: 0.800  ,  Loss/total: 3.56247  ,  Loss/giou: 0.40804  ,  Loss/l1: 0.05752  ,  Loss/location: 2.45879  ,  IoU: 0.63740
[train: 1, 1150 / 1875] FPS: 40.1 (41.7)  ,  DataTime: 0.029 (0.042)  ,  ForwardTime: 0.727  ,  TotalTime: 0.799  ,  Loss/total: 3.46000  ,  Loss/giou: 0.40289  ,  Loss/l1: 0.05625  ,  Loss/location: 2.37296  ,  IoU: 0.64156
[train: 1, 1200 / 1875] FPS: 40.1 (41.5)  ,  DataTime: 0.028 (0.042)  ,  ForwardTime: 0.727  ,  TotalTime: 0.798  ,  Loss/total: 3.36153  ,  Loss/giou: 0.39731  ,  Loss/l1: 0.05491  ,  Loss/location: 2.29236  ,  IoU: 0.64603
[train: 1, 1250 / 1875] FPS: 40.2 (40.6)  ,  DataTime: 0.028 (0.042)  ,  ForwardTime: 0.727  ,  TotalTime: 0.797  ,  Loss/total: 3.27227  ,  Loss/giou: 0.39237  ,  Loss/l1: 0.05371  ,  Loss/location: 2.21899  ,  IoU: 0.64996
[train: 1, 1300 / 1875] FPS: 40.2 (42.1)  ,  DataTime: 0.027 (0.042)  ,  ForwardTime: 0.727  ,  TotalTime: 0.796  ,  Loss/total: 3.19055  ,  Loss/giou: 0.38804  ,  Loss/l1: 0.05269  ,  Loss/location: 2.15102  ,  IoU: 0.65353
[train: 1, 1350 / 1875] FPS: 40.3 (41.1)  ,  DataTime: 0.026 (0.042)  ,  ForwardTime: 0.726  ,  TotalTime: 0.795  ,  Loss/total: 3.11242  ,  Loss/giou: 0.38344  ,  Loss/l1: 0.05159  ,  Loss/location: 2.08761  ,  IoU: 0.65716
[train: 1, 1400 / 1875] FPS: 40.3 (41.4)  ,  DataTime: 0.026 (0.042)  ,  ForwardTime: 0.726  ,  TotalTime: 0.794  ,  Loss/total: 3.04082  ,  Loss/giou: 0.37937  ,  Loss/l1: 0.05064  ,  Loss/location: 2.02886  ,  IoU: 0.66042
